Index,Source,P/C,,,,Count
1,(Photo: ROBERT HANASHIRO/USA TODAY),Professional - usa today,,,,17
2,"(Photo: Robert Hanashiro, USA TODAY)",Professional - usa today,,,,2
3,"(Photo: ROBERT HANASHIRO, USA TODAY)",Professional - usa today,,,,1
4,"ROBERT HANASHIRO, USA TODAY",Professional - usa today,,,,42
5,ROBERT HANASHIRO/USA TODAY,Professional - usa today,,,,24
6,"(Photo: David Zalubowski, AP)",Professional - ap,,,,2
7,Kelly Ragan/kragan@coloradoan.com,Professional - co.,,,,9
8,"Cj Gunther, EPA-EFE",                              ,,,,16
9,"Scott Olson, Getty Images",Professional - getty,,,,15
10,"Brian Powers, The Register via USA TODAY Network",Professional - register,,,,12
11,"Jack Gruber, USA TODAY",Professional - usa today,,,,22
12,"Ralph Heimans/Buckingham Palace, AP",Professional - AP,,,,1
13,Justin Tallis/AFP/Getty Images,Professional - getty,,,,1
14,Alastair Grant/WPA Pool/Getty Images,Professional - getty,,,,1
15,Gareth Fuller/WPA Pool/Getty Images,Professional - getty,,,,1
16,Jonathan Brady/WPA Pool/Getty Images,Professional - getty,,,,1
17,"GARETH FULLER, AFP/Getty Images",Professional - getty,,,,1
18,"Jason Dawson, Newsquest, via USA TODAY NEWTWORK",Professional - usa today,,,,1
19,EPA,Professional - epa,,,,3
20,Eddie Mulholland/AFP/Getty Images,Professional - getty,,,,1
21,Getty Images,Professional - getty,,,,4
22,(Photo: hattiesburgmemory / Flickr),Citizen - flickr,,,,1
23,"Jim Mone, AP",Professional - AP,,,,6
24,"Craig Lassig, EPA-EFE",                              ,,,,1
25,"Glen Stubbe, Star Tribune via AP",Professional - AP,,,,2
26,"Anthony Souffle, Star Tribune via AP",Professional - AP,,,,1
27,(Photo: Terroa / Getty Images),Professional - getty,,,,1
28,"(Photo: Cliff Owen, AP)",Professional - ap,,,,3
29,(Photo: Steve Helber/AP),Professional - ap,,,,2
30,Pool photo by Steve Helber,                              ,,,,8
31,"Drew Angerer, Getty Images",Professional - getty,,,,26
32,"Logan Cyrus, AFP/Getty Images",Professional - getty,,,,8
33,"Shelby Lum, Richmond Times-Dispatch via AP",Professional - AP,,,,8
34,"Steve Earley, The Virginian-Pilot via AP",Professional - AP,,,,8
35,"Dan Currier, EPA-EFE",                              ,,,,8
36,"Alex Edelman, Getty Images",Professional - getty,,,,5
37,"Will Heath, NBC",Professional - nbc,,,,14
38,Will Heath/NBC,Professional - nbc,,,,5
39,"(Photo: Chris Pizzello, Chris Pizzello/Invision/AP)",Professional - ap,,,,2
40,Larry McCormack / tennessean.com,Professional - co.,,,,5
41,Larry McCormack / The Tennessean,Professional - tennessean,,,,5
42,George Walker IV / Tennessean.com,Professional - co.,,,,2
43,Larry McCormack / tennessean,Professional - tennessean,,,,3
44,Laura Roberts/For The Tennessean,Professional - tennessean,,,,1
45,"(Photo: Steve Helber, AP)",Professional - ap,,,,4
46,(Photo: Nathan Congleton/NBC),Professional - nbc,,,,1
47,"(Photo: Drew Angerer, Getty Images)",Professional - getty,,,,4
48,(Photo: Federal court records),Professional - record,,,,1
49,(Photo: Courtesy of The Cleveland Daily Banner),                              ,,,,1
50,(Photo: Brett Kelman/The Tennessean),Professional - tennessean,,,,3
51,(Photo: File/Gannett Mississippi),Professional - file,,,,1
52,"(Photo: Scott Dudelson, Getty Images)",Professional - getty,,,,1
53,"(Photo: Neilson Barnard, (Credit too long, see caption))",                              ,,,,1
54,"Chris Pizzello, Chris Pizzello/Invision/AP",Professional - AP,,,,41
55,"FREDERIC J. BROWN, AFP/Getty Images",Professional - getty,,,,7
56,"Steve Granitz, WireImage",Professional - wireimage,,,,3
57,"(Photo: NBC, Will Heath/NBC)",Professional - nbc,,,,1
58,(Photo: NBC),Professional - nbc,,,,1
59,(Photo: Peter Carr/The Journal News),Professional - news,,,,2
60,Seth Harrison/The Journal News,Professional - news,,,,4
61,Peter Carr/The Journal News,Professional - news,,,,4
62,(Photo: Getty Images),Professional - getty,,,,15
63,(Photo: Gannett),Professional - tennesse,,,,1
64,(Photo: Reviewed),Professional - co.,,,,11
65,(Photo: Eufy),                              ,,,,1
66,(Photo: Ryobi),                              ,,,,1
67,(Photo: Reviewed / Jackson Ruckar),                              ,,,,2
68,(Photo: Equinox),                              ,,,,1
69,(Photo: Apple),Professional - apple,,,,7
70,"(Photo: Brian McCollum, Detroit Free Press)",Professional - press,,,,1
71,"(Photo: Rodin Eckenroth, Getty Images)",Professional - getty,,,,1
72,"(Photo: Matt Sayles, Matt Sayles/Invision/AP)",Professional - ap,,,,5
73,(Photo: Drew Gurian/Invision/AP),Professional - ap,,,,1
74,"(Photo: Kevin Winter, Getty Images)",Professional - getty,,,,1
75,"VALERIE MACON, AFP/Getty Images",Professional - getty,,,,2
76,"Jordan Strauss, Jordan Strauss/Invision/AP",Professional - AP,,,,11
77,(Photo: WARNER BROS. PICTURES),Professional - warner bros,,,,4
78,DANIEL SMITH,                              ,,,,1
79,SABRINA LANTOS,Professional - annapurna,,,,1
80,JESSICA KOURKOUNIS,Professional - ap,,,,1
81,KERRY BROWN,Professional - ap,,,,1
82,JACK ENGLISH,                              ,,,,1
83,AVIRON PICTURES,                              ,,,,1
84,(Photo: Arizona Department of Transportation),Professional - department,,,,1
85,(Photo: handout),Citizen - handout,,,,1
86,(Photo: Nick Oza/The Republic),Professional - the republic,,,,3
87,"(Photo: Kirby Lee, USA TODAY Sports)",Professional - usa today sports,,,,8
88,"Susan Walsh, AP",Professional - AP,,,,10
89,"Pool, Getty Images",Professional - getty,,,,4
90,"Brad Mills, Brad Mills-USA TODAY Sports",Professional - usa today sports,,,,3
91,"SAUL LOEB, AFP/Getty Images",Professional - getty,,,,11
92,"CHRIS KLEPONIS / POOL, EPA-EFE",                              ,,,,3
93,(Photo: Helen Sloan/HBO),Professional - hbo,,,,3
94,(Photo: HBO via AP),Professional - ap,,,,1
95,"(Photo: David Livingston, Getty Images)",Professional - getty,,,,1
